,id,name,type,address,lon,lat,agr_type,rating
2708,5499,Гриц арт,Арт-студия,"​Проспект Маршала Жукова, 5/2, Иркутск",104.3543,52.249943,развлечения,5.0
2709,5500,Удачный сад,Магазин,"​Красноказачья, 85а, Иркутск​14 филиалов",104.32444,52.275989,магазины,3.0
2710,5501,Удачный сад,Магазин,"​Терешковой, 21, Иркутск​14 филиалов",104.253916,52.279081,магазины,3.4
2711,5502,Строй Арсенал,Магазин напольных покрытий и керамики,"​Мира, 2а, Иркутск",104.233018,52.338532,магазины,2.9
2712,6536,Domik,Магазин товаров из IKEA,"​Верхняя Набережная, 145/11, Иркутск",104.308833,52.2568,магазины,3.0
2713,6537,Розмарин,Творческая мастерская,"​Иркутской 30-й Дивизии, 8, Иркутск",104.332312,52.265114,магазины,4.6
2714,5506,Удачный сад,Магазин,"​Бульвар Рябикова, 32г/2, Иркутск​14 филиалов",104.206691,52.264345,магазины,4.4
2715,5507,Удачный сад,Магазин,"​Безбокова, 8, Иркутск​14 филиалов",104.315502,52.2323,магазины,4.4
2716,5508,Сота,Завод по изготовлению товаров для загородного дома и дачи,"​Красноказачья, 21, Иркутск​8 филиалов",104.314878,52.283378,индустриальные объекты,3.9
2717,5509,ВсеИнструменты.ру,Интернет-гипермаркет товаров для строительства и ремонта,"​Ржанова, 45/4, Иркутск​8 филиалов",104.363312,52.252754,магазины,3.3
2718,5511,Антей,Магазин канцелярских товаров,"​Карла Маркса, 20, Иркутск",104.282236,52.279059,магазины,4.2
2719,5512,Удачный сад,Магазин,"​Академическая, 27а, Иркутск​14 филиалов",104.301102,52.233484,магазины,2.6
2720,5513,Сота,Завод по изготовлению товаров для загородного дома и дачи,"​Костычева, 30/6, Иркутск​8 филиалов",104.281847,52.228327,индустриальные объекты,3.5
2721,5515,Стильный сад,Салон-магазин,"​ТЦ Байкал, Байкальский тракт, 11, Иркутск",104.411484,52.250315,магазины,3.0
2722,5516,Персона арт,Багетная мастерская,"​Дзержинского, 40, Иркутск​2 филиала",104.29677,52.284997,магазины,5.0
2723,5517,Персона арт,Багетная мастерская,"​ТЦ Цветной Парк, Байкальская, 250/1, Иркутск​2 филиала",104.33654,52.254488,магазины,4.9
2724,5518,Аквамарин,Творческая студия,"​Байкальская, 295/14, Иркутск",104.360148,52.258951,культура,5.0
2725,5519,Сота,Завод по изготовлению товаров для загородного дома и дачи,"​Челябинская, 29/92, Иркутск​8 филиалов",104.29372,52.325319,индустриальные объекты,3.4
2726,5520,Старт,Фабрика мебели,"​Октябрьской Революции, 16а, Иркутск​4 филиала",104.303102,52.289678,индустриальные объекты,5.0
2727,5522,Чайком,Чайный клуб,"​Седова, 36Б, Иркутск",104.291654,52.273582,питание,3.9
2728,5523,Дексил,Производственная мастерская,"​Челнокова, 46, Иркутск",104.261051,52.277755,магазины,5.0
2729,5524,Надежный партнер,Многопрофильная компания,"​Лыткина, 75а, Иркутск",104.328769,52.271019,индустриальные объекты,1.8
2730,7579,Художник,Салон-магазин,"​Карла Маркса, 38, Иркутск",104.295327,52.290117,магазины,1.0
2731,6538,АВ,Рекламное агентство полного цикла,"​ДЦ Сибирь, Марата, 38, Иркутск",104.278647,52.283736,индустриальные объекты,5.0
2732,6539,ДачаМебель,Интернет-магазин,"​Иркута Набережная, 17, Иркутск",104.219896,52.280164,магазины,3.0
2733,5529,ВсеИнструменты.ру,Интернет-гипермаркет товаров для строительства и ремонта,"​Трактовая, 18/15, Иркутск​8 филиалов",104.235578,52.316632,магазины,3.0
2734,5530,Иркутский сувенир,Сувениры,"​Аргунова, 129, Иркутск",104.21993,52.24721,магазины,3.0
2735,5531,Кедровка,Студия живописи,"​Фридриха Энгельса, 7, Иркутск​2 филиала",104.302799,52.284861,культура,5.0
2736,5532,Ecolors,Рекламно-производственная компания,"​Ржанова, 164, Иркутск",104.364954,52.25251,индустриальные объекты,3.5
2737,5533,Арт-студия Веры Сундаревой,Арт-студия,"​Байкальская, 129, Иркутск",104.315381,52.262578,развлечения,5.0
2738,5534,1000 мелочей,Магазин смешанных товаров,"​Гоголя, 44Б, Иркутск",104.252208,52.279995,магазины,5.0
2739,5536,Плетеный мир,Торговая компания,"​ТЦ Октябрьский, Фридриха Энгельса, 34, Иркутск​2 филиала",104.307529,52.288043,индустриальные объекты,3.0
2740,5537,Ink Anj,Художественная мастерская изделий из эпоксидной смолы,"​БЦ Офис-Байкал, Декабрьских Событий, 125, Иркутск",104.318835,52.279662,магазины,4.3
2741,5538,Art fon,Багетные мастерские,"​Култукская, 1, Иркутск",104.31635,52.283477,питание,5.0
2742,5539,Абрис,Багетная мастерская,"​Ямская, 1/3, Иркутск",104.305395,52.279752,магазины,4.9
2743,5540,Кедровка,Студия живописи,"​ТЦ Кедр, Волжская, 3, Иркутск​2 филиала",104.313369,52.264574,культура,5.0
2744,6540,Старт,Фабрика мебели,"​ТЦ Версаль, Академическая, 31, Иркутск​4 филиала",104.302252,52.233845,индустриальные объекты,4.4
2745,5542,Авторская художественная школа,Детские / подростковые клубы,"​Летописца Нита Романова, 25, Иркутск",104.140085,52.351823,развлечения,3.0
2746,5543,Lizabet art,Студия творчества,"​ТЦ Элегант, проспект Маршала Жукова, 5/1, Иркутск",104.35381,52.249532,культура,5.0
2747,6542,АРТ ПРЕМЬЕР,Багетная мастерская,"​Дыбовского, 8/4, Иркутск​2 филиала",104.353151,52.259663,магазины,5.0
2748,6543,Сад чудес,Производственная компания,"​Новаторов, 1в, Иркутск",104.205433,52.350881,индустриальные объекты,1.0
2749,5546,Мир раскладушек,Оптово-розничный магазин,"​Лыткина, 75а, Иркутск",104.328769,52.271019,магазины,2.4
2750,5547,Ковка,Магазин,"​Ангарская, 28, Иркутск",104.294031,52.304151,магазины,3.8
2751,5548,Байкалспорт,Строительство спортивных сооружений / площадок,"​Волжская, 14а, Иркутск",104.313672,52.263865,услуги,3.0
2752,5549,Сибирская сказка,Компания,"​Ширямова, 38/8, Иркутск",104.348102,52.2638,индустриальные объекты,5.0
2753,5550,Хоббиstars,Магазин товаров для творчества,"​ТЦ Иннокентьевский, Сибирских Партизан, 1а, Иркутск​2 филиала",104.225843,52.345141,магазины,4.4
2754,5551,Кая,Компания по производству модульных домов,"​ТЦ Москва, Сергеева, 3 ст4, Иркутск​2 филиала",104.233201,52.265719,индустриальные объекты,3.0
2755,6545,Арт-Классик,Художественный магазин,"​Мухиной, 9Б, Иркутск",104.311326,52.228432,магазины,3.9
2756,5553,Плетеный мир,Торговая компания,"​ТЦ Байкал, Кузнецовой, 14, пос. Молодежный, Иркутский район, Иркутская область​2 филиала",104.411484,52.250315,индустриальные объекты,5.0
2757,5554,Арт-студия горячей эмали,художественная мастерская,"​3 Июля, 21Б, Иркутск",104.289276,52.273508,магазины,5.0
2758,5556,Смалёная изба,Строительство дач / коттеджей,"​Центральная, 1, рп. Маркова, Иркутский район, Иркутская область",104.251889,52.226921,услуги,5.0
2759,5557,Полесье,Творческая мастерская,"​БЦ СИБВЕСТ, Ленина, 18, Иркутск",104.28037,52.285516,магазины,5.0
2760,5558,Багетная мастерская на Казанском,Багетные мастерские,"​Баррикад, 32а/11, Иркутск",104.313819,52.292619,питание,5.0
2761,5559,Художественная лавка,Товары для творчества и рукоделия,"​Пискунова, 131/1, Иркутск",104.33176,52.273396,магазины,3.0
2762,5560,Фабрика творчества,Административный офис,"​Тимирязева, 40, Иркутск",104.299474,52.284016,индустриальные объекты,5.0
2763,5562,Художник плюс,Багетная мастерская,"​1000 мелочей, Фурье, 16, Иркутск",104.293557,52.282853,магазины,4.5
2764,5563,Шоурум,Художественные товары,"​Октябрьской Революции, 3, Иркутск",104.302249,52.290232,магазины,3.0
2765,5564,Абристоун,Производственная компания,"​Лермонтова, 275/19, Иркутск​2 филиала",104.275776,52.25061,индустриальные объекты,3.0
2766,5565,Маковелес,Арт-студия,"​БЦ Взлётка, Гравийная, 22, Иркутск",104.208886,52.36142,развлечения,3.0
2767,5566,Чудотворец,Столярная мастерская,"​Напольная, 119, Иркутск​2 филиала",104.352686,52.294554,магазины,3.0
2768,5567,Умноклуб,Детский клуб,"​Зелёный микрорайон, 19, Иркутск",104.370733,52.329164,питание,4.4
2769,5568,Плавим стекло,Витражная мастерская,"​Сергеева, 3/14, Иркутск",104.234392,52.266197,магазины,5.0
2770,5569,Мастерская интерьерных работ,Сувениры,"​Марата, 62, Иркутск",104.280283,52.280679,магазины,3.0
2771,5570,Laika workshop,Мастерская,"​Баррикад, 51/4, Иркутск",104.307371,52.296328,магазины,3.0
2772,5571,Металл-мастер,Торгово-производственная компания,"​Левый берег Каи, 66/2, Иркутск",104.235863,52.268781,индустриальные объекты,3.0
2773,5572,Архитектурный бетон,Компания,"​Сурнова, 29а, Иркутск​2 филиала",104.28799,52.315095,индустриальные объекты,5.0
2774,5573,Забор-декор,Производственная компания,"​Лермонтова, 275/19, Иркутск",104.275776,52.25061,индустриальные объекты,5.0
2775,5574,Точка граффити,Служебное учереждение,"​Красных Мадьяр, 14/2, Иркутск",104.297402,52.272381,индустриальные объекты,5.0
2776,5576,Сделай сам!,Творческая студия,"​Спорткомплекс Байкал-Арена, Байкальская, 267и, Иркутск",104.363037,52.254504,культура,3.0
2777,5578,#ХочуСвойПринт,художественная мастерская,"​Лермонтова, 281/3, Иркутск",104.271342,52.247198,магазины,5.0
2778,5579,Lvdesign38,Компания по изготовлению дизайнерских изделий для интерьера,"​Софьи Перовской, 18, Иркутск",104.299233,52.280349,индустриальные объекты,5.0
2779,6546,Мастерская художника,художественная мастерская,"​Халтурина, 1а, Иркутск",104.286916,52.289321,магазины,5.0
2780,6547,Сибкаменьсервис,Производственно-складская база,"​Ширямова, 34Б, Иркутск​2 филиала",104.345112,52.262098,индустриальные объекты,5.0
2781,5582,Эконом,Рынок стройматериалов,"​Молодёжная, 10, пос. Парфеновка, Иркутский район, Иркутская область",104.313495,52.33914,магазины,5.0
2782,5583,Stonehouse,Производственная компания,"​Полярная, 2а/1, Иркутск",104.271711,52.309993,индустриальные объекты,3.0
2783,5584,Мастерская художника,художественная мастерская,"​Коммунистическая, 44, Иркутск",104.301314,52.266451,магазины,5.0
2784,5586,Мастер-Парк,Торгово-производственная компания,"​Строителей, 57а, пос. Новая Разводная, Иркутский район, Иркутская область",104.394527,52.25276,индустриальные объекты,1.0
2785,5587,Иркутскавтодор,Производственно-складская база,"​Костычева, 31, Иркутск​6 филиалов",104.282942,52.228126,индустриальные объекты,3.0
2786,5588,Renaissance lab,художественная мастерская,"​Пискунова, 142/5, Иркутск",104.336693,52.271315,магазины,3.0
2787,5589,Полидром,Производственная компания,"​Ракитная, 12/1, Иркутск",104.209984,52.274129,индустриальные объекты,5.0
2788,5590,Диорама,Творческая мастерская,"​Румянцева, 7, Иркутск",104.254773,52.284055,магазины,3.7
2789,5591,Берестяная грамота,Мастерская берестяных сувениров,"​Октябрьской Революции, 17/2, Иркутск",104.308349,52.288839,магазины,3.0
2790,5593,Wood Craft,Столярная мастерская,"​Нефтебаза, 7, Иркутск",104.265177,52.342143,магазины,3.0
2791,5594,Архитектурный бетон,Компания,"​Сурнова, 29а/5, Иркутск​2 филиала",104.287558,52.315331,индустриальные объекты,3.0
2792,5596,Маска Бориса Брейча,художественная мастерская,"​Красных Мадьяр, 74, Иркутск",104.311232,52.274812,магазины,1.0
2793,5598,Верона,Магазин отделочных материалов и лепного декора,"​ТЦ Байкал, Кузнецовой, 14, пос. Молодежный, Иркутский район, Иркутская область​2 филиала",104.411484,52.250315,магазины,3.0
2794,5600,Художник,Компания по продаже картин и портретов на заказ,"​Фридриха Энгельса, 4, Иркутск",104.302541,52.283666,индустриальные объекты,1.0
2795,5601,Кая,Офис,"​Сергеева, 3/12, Иркутск​2 филиала",104.233189,52.266254,индустриальные объекты,3.0
2796,5602,Иркутскавтодор,Производственно-складская база,"​Пискунова, 149а лит Д, Иркутск​6 филиалов",104.340724,52.273144,индустриальные объекты,3.0
2797,5603,Wavvve,художественная мастерская,"​Чудотворская, 3, Иркутск",104.273619,52.289534,магазины,5.0
2798,5604,Корда,Группа компаний,​Иркутск,104.280722,52.28779,индустриальные объекты,3.0
2799,5605,Багетная мастерская Ирины Алферовой,Багетные мастерские,"​Румянцева, 24, Иркутск",104.251608,52.283878,питание,5.0
2800,5606,Madera_38,Столярная мастерская,"​Челябинская, 29, Иркутск",104.292532,52.326428,магазины,3.0
2801,5607,Юмагс,Торгово-производственная фирма,​Иркутск,104.280722,52.28779,индустриальные объекты,3.0
2802,5608,Время подарков,Багетная мастерская,"​ТЦ Версаль, Академическая, 31, Иркутск",104.301988,52.233667,магазины,3.8
2803,6548,Elite massive,Производственная компания,"​ТЦ Байкал, Кузнецовой, 14, пос. Молодежный, Иркутский район, Иркутская область",104.411484,52.250315,индустриальные объекты,3.0
2804,6549,Старт,Офис,"​Улица Розы Люксембург, 222а, Иркутск​4 филиала",104.148421,52.366588,индустриальные объекты,5.0
2805,5611,Иркутскавтодор,Производственно-складская база,"​Николаева, 8, Иркутск​6 филиалов",104.296654,52.304241,индустриальные объекты,3.0
2806,5612,Скульптурная мастерская Скачкова Евгения,художественная мастерская,"​Халтурина, 1, Иркутск",104.286786,52.288843,магазины,3.0
2807,5613,Строим для вас,Строительная фирма,"​Ярославского, 103, Иркутск",104.18292,52.336987,индустриальные объекты,5.0
2808,5614,Верона,Магазин отделочных материалов и лепного декора,"​ТЦ Стройматериалы, Рабочая, 18д, Иркутск​2 филиала",104.294698,52.295238,магазины,3.0
2809,5616,Апполон,Мастерская по изготовлению скульптур и детских слепков,"​Переулок 8 Марта, 9, Иркутск",104.294282,52.285973,магазины,3.0
2810,5618,Кривичи,Белорусский клуб,​Иркутск,104.280722,52.28779,питание,5.0
2811,5619,Добродерево,Столярная мастерская,​Иркутск,104.280722,52.28779,магазины,3.0
2812,5620,Юмагс,Интернет-магазин,​Иркутск,104.280722,52.28779,магазины,3.0
2813,5622,Бронзовый век,Интернет-магазин,​Иркутск,104.280722,52.28779,магазины,5.0
2814,5623,Портрет,Художественная мастерская,"​Фридриха Энгельса, 4, Иркутск",104.302611,52.283874,магазины,3.0
2815,5624,Центр детского развития,Центры раннего развития детей,"​Шевцова, 5, Иркутск",104.299199,52.307164,развлечения,5.0
2816,5627,Стиль лестниц,Офис,"​Сухэ-Батора, 18, Иркутск​2 филиала",104.285458,52.283066,индустриальные объекты,3.0
2817,5628,Барсук,Строительная компания,"​Улица Розы Люксембург, 116, Иркутск​4 филиала",104.192018,52.342641,индустриальные объекты,3.0
2818,5629,Мастерская по художественной обработке металла,художественная мастерская,"​Марии Ульяновой, 1а, Иркутск",104.219558,52.335916,магазины,3.0
2819,5630,Аврора-канц,Интернет-магазин,​Иркутск,104.280722,52.28779,магазины,3.0
2820,5631,Художественная мастерская,художественная мастерская,"​Клары Цеткин, 9а лит В, Иркутск",104.255969,52.277277,магазины,3.0
2821,5632,Мастерская декора Ирины Измайловой,художественная мастерская,"​Ракитная, 12/1, Иркутск",104.209894,52.274223,магазины,5.0
2822,5635,Творческая мастерская,художественная мастерская,"​Российская, 14Б, Иркутск",104.276642,52.285845,магазины,5.0
2823,5636,Художественная студия Василия Каптырева,художественная мастерская,"​Баррикад, 51/8, Иркутск",104.306167,52.295723,магазины,3.0
2824,5637,Джуланта,Авторская мастерская,"​Баррикад, 51/4, Иркутск",104.307371,52.296328,магазины,3.0
2825,6550,БлагоДар-МеталлПроект,Компания,"​Улица Тухачевского, 1а, Иркутск",104.174916,52.353537,индустриальные объекты,3.0
2826,6551,Старт,Фабрика мебели,"​Баумана, 233е, Иркутск​4 филиала",104.150992,52.351,индустриальные объекты,3.0
2827,5640,Барсук,Строительная компания,"​Блюхера, 12, Иркутск​4 филиала",104.166863,52.362481,индустриальные объекты,3.0
2828,5641,Громада,Компания по изготовлению мебели под заказ,"​Мельничная, 2а, Иркутск",104.294721,52.31275,индустриальные объекты,2.8
2829,5642,Pletenka 38,Студия-мастерская,"​Декабрьских Событий, 78а, Иркутск",104.302939,52.285683,магазины,5.0
2830,5644,Аквабебипузики,Оздоровительный центр для всей семьи,"​Улица Депутатская, 42, Иркутск​2 филиала",104.320543,52.272843,услуги,4.4
2831,5645,Аквакарапузики,Оздоровительный центр для всей семьи,"​Афанасьева, 1/4, Иркутск",104.237181,52.259107,услуги,4.3
2832,5646,Маленькая осьминожка,Детский бассейн,"​Пискунова, 148, Иркутск​2 филиала",104.336709,52.268911,развлечения,4.4
2833,5647,На волне,Детский бассейн,"​Ядринцева, 1/8, Иркутск",104.336066,52.2789,развлечения,4.7
2834,5648,TOCAN,Детский бассейн,"​Байкальская, 319, Иркутск",104.364373,52.257584,развлечения,4.9
2835,5649,ГРАФИТ,фитнес - клуб,"​Красноказачья, 16, Иркутск",104.318273,52.281533,питание,4.9
2836,5650,World Class Университетский,фитнес - клуб,"​Университетский микрорайон, 41а, Иркутск",104.249421,52.255349,питание,4.1
2837,5651,World Class,фитнес - клуб,"​Проспект Маршала Жукова, 13/1, Иркутск",104.35789,52.248342,питание,4.2
2838,5652,Байкал-Арена,Спортивный комплекс,"​Байкальская, 267и, Иркутск",104.363037,52.254504,спорт,3.8
2839,5653,Солнечный,Водно-спортивный комплекс,"​Байкальская, 253/1, Иркутск",104.350855,52.256542,спорт,3.9
2840,5654,Xfit,фитнес - клуб,"​МТЦ НОВЫЙ, Советская, 58/1, Иркутск",104.305021,52.276027,питание,4.3
2841,5656,ION Fitness,фитнес - клуб,"​КРК Ладога, Советская, 109/1, Иркутск",104.3404,52.280252,питание,4.5
2842,5657,Светлый,Апарт-отель,"​1-я улица, 2а/2, Иркутский район, Иркутская область",104.361741,52.260825,размещение,4.6
2843,5658,Посейдония,Детский оздоровительный центр,"​Дыбовского, 8/9, Иркутск",104.354657,52.25992,развлечения,4.3
2844,5659,Roman`s Gym,фитнес - клуб,"​Радужный микрорайон, 4, Иркутск",104.280414,52.232015,питание,4.4
2845,5660,Спартак,Центр плавания,"​18-й Советский переулок, 5, Иркутск",104.169259,52.348037,спорт,3.2
2846,5661,Изумруд,Бассейн,"​ДС Изумруд, Чернышевского, 12, Иркутск",104.256247,52.271281,спорт,3.2
2847,5662,Юность,Дворец спорта,"​Кооперативный переулок, 1, Иркутск​2 филиала",104.284006,52.288124,спорт,3.8
2848,5663,Kinder Pool,Детский аква-клуб с морской водой,"​Красноказачья, 74/1, Иркутск",104.326785,52.268167,питание,4.8
2849,5664,"Бассейн, Училище олимпийского резерва г. Иркутска",Бассейн,"​Байкальская, 267в, Иркутск",104.36225,52.255697,спорт,2.7
2850,5665,Лидер,Cпортивная школа,"​Бульвар Рябикова, 48, Иркутск",104.211818,52.259051,индустриальные объекты,4.1
2851,5666,Кристалл,Бассейн,"​Авиастроителей, 4а/1, Иркутск",104.22641,52.350937,спорт,3.7
2852,5667,Юность,Дворец спорта,"​Некрасова, 4/2, Иркутск​2 филиала",104.284769,52.288972,спорт,4.3
2853,5669,Gold Master,Спортивно-оздоровительный центр,"​ДЦ Ангара, Марии Ульяновой, 13а, Иркутск",104.225024,52.340965,услуги,3.5
2854,5670,Бэби пул,Центр детского плавания,"​Александра Невского, 97/1, Иркутск",104.315383,52.26831,спорт,3.0
2855,5671,Aqua star,Оздоровительный центр,"​Поленова, 35, Иркутск",104.318042,52.285307,услуги,4.3
2856,5672,Ion aqua center,Бассейн,"​КРК Ладога, Советская, 109/1, Иркутск",104.3404,52.280252,спорт,4.7
2857,5673,Звездочка,Центр детского плавания,"​Боткина, 1а, Иркутск",104.247561,52.289182,спорт,4.9
2858,5674,Три кита,Детский оздоровительный центр,"​Багратиона, 52/1, Иркутск",104.306473,52.220284,развлечения,5.0
2859,5675,Алиса,Оздоровительный центр,"​Клары Цеткин, 14, Иркутск",104.253573,52.27712,услуги,4.7
2860,5676,Маячок,Центр детского плавания и развития,"​Пулковский переулок, 24/2, Иркутск",104.220992,52.352275,спорт,4.9
2861,5677,Pro Плавание,Детский оздоровительный центр,"​Проезд Юрия Тена, 12/3, Иркутск",104.257383,52.252223,развлечения,4.6
2862,5678,Аквапузики.рф,Оздоровительный детский центр,"​Байкальская, 202/13, Иркутск",104.322285,52.25535,развлечения,4.5
2863,5679,Ныряем,Бассейн для малышей,"​Железнодорожная 2-я, 15а, Иркутск",104.24605,52.290201,спорт,4.8
2864,5680,Веселый крабик,Детский бассейн,"​Академическая, 56/3, Иркутск",104.296911,52.233424,развлечения,3.0
2865,5681,Капитошка,Детский бассейн и соляная комната,"​Летописца Нита Романова, 9, Иркутск",104.146135,52.350394,развлечения,3.4
2866,5682,Аквабебипузики,Оздоровительный центр для всей семьи,"​Радужный микрорайон, 12, Иркутск​2 филиала",104.280787,52.231485,услуги,4.7
2867,5683,Бассейны Иркутск,Торговая компания,​Иркутск,104.280722,52.28779,индустриальные объекты,3.0
2868,5684,Центр Материнства и Детства,Центры раннего развития детей,"​ТЦ ЕвроПарк, улица Розы Люксембург, 215в, Иркутск​4 филиала",104.178356,52.34897,развлечения,4.1
2869,5685,Морская черепашка,Оздоровительный детский центр,"​Клары Цеткин, 16, Иркутск",104.25274,52.277476,развлечения,4.9
2870,5686,Нерпёнок,Детский бассейн,"​Проезд Юрия Тена, 18, Иркутск​2 филиала",104.259426,52.253024,развлечения,4.2
2871,5687,Капелька,Центр грудничкового плавания,"​Маршала Говорова, 5а, Иркутск",104.22672,52.339769,спорт,3.8
2872,5688,Нерпёнок,Детский бассейн,"​Байкальская, 241а блок Б, Иркутск​2 филиала",104.339892,52.254883,развлечения,4.6
2873,5689,Baby clubik,Детский бассейн,"​Красноказачья, 16, Иркутск",104.318273,52.281533,развлечения,5.0
2874,5690,Аквафит 38,Студия водного спорта,"​Байкальская, 267в, Иркутск​3 филиала",104.36225,52.255697,спорт,5.0
2875,5691,HUMAN,фитнес - клуб,"​Семёна Лагоды, 1, Иркутск​2 филиала",104.300855,52.261254,питание,4.9
2876,5692,VECTOR premium fitness,фитнес - клубы,"​Трилиссера, 39, Иркутск",104.304308,52.272196,спорт,4.7
2877,5693,Hammer Class,фитнес - клуб,"​ТЦ Триумф, Советская, 176Б, Иркутск",104.341505,52.279483,питание,4.6
2878,5694,Latza Fitness & Beauty,фитнес - студия и SPA-центр,"​Николая Гаврилова, 4, Иркутск",104.270997,52.288867,спорт,4.8
2879,5695,LadyStretch,Студия растяжки,"​Ядринцева, 1/8, Иркутск​3 филиала",104.336064,52.278797,спорт,4.0
2880,6554,HOT CLUB,фитнес - клубы,"​Сурикова, 10, Иркутск",104.270235,52.288717,спорт,4.8
2881,6555,Иркутская академия единоборств,спортивная секция,"​Улан-Баторская, 4, Иркутск",104.260105,52.24952,спорт,4.5
2882,6556,Fizruk в Ново-Ленино,фитнес - клубы,"​Павла Красильникова, 215, Иркутск​2 филиала",104.169781,52.348697,спорт,4.1
2883,5697,Динамит,Спортивный клуб,"​Дальневосточная улица, 144, Иркутск",104.319251,52.253557,питание,4.4
2884,5698,FIZRUK,фитнес - клуб,"​ТЦ Меркурий Де Люкс, Рабочая, 2а/3, Иркутск​2 филиала",104.283028,52.289562,питание,3.9
2885,5699,Зенит-Чемпионика,Детская футбольная школа,"​КРК Ладога, Советская, 109/1, Иркутск​3 филиала",104.339819,52.280655,индустриальные объекты,5.0
2886,6557,Family Fitness,фитнес - клуб,"​Терешковой, 21, Иркутск​3 филиала",104.253884,52.279244,питание,3.7
2887,6558,КартингИркутск,Картинг-клуб,"​Баррикад, 34а/1, Иркутск​3 филиала",104.318693,52.291097,питание,4.7
2888,5701,Силуэт,Студия спорта,"​Мухиной, 11/2, Иркутск​2 филиала",104.312103,52.227268,спорт,5.0
2889,5702,КУБА,Спортклуб,"​Улица Депутатская, 53, Иркутск",104.325051,52.267708,питание,5.0
2890,5703,ФУДО-ДЖИТСУ,Спортивный клуб,"​Пограничный переулок, 2, Иркутск​20 филиалов",104.303379,52.260031,питание,5.0
2891,5704,First,фитнес - клуб,"​Отель Иркутск, бульвар Гагарина, 44, Иркутск​2 филиала",104.272946,52.282445,питание,4.7
2892,5705,Территория здоровья,фитнес - клубы,"​Красноярская, 9а, Иркутск",104.330113,52.283197,спорт,5.0
2893,5706,Starvolley,Школа волейбола,"​МТЦ НОВЫЙ, Советская, 58/1, Иркутск​15 филиалов",104.304893,52.275714,индустриальные объекты,5.0
2894,5707,Cosmofit Альфа Гравити,фитнес - пространство,"​Лермонтова, 339, Иркутск",104.280515,52.237647,спорт,5.0
2895,5708,Волна,Школа плавания,"​Байкальская, 253/1, Иркутск​3 филиала",104.350855,52.256542,спорт,5.0
2896,5709,Панорама,Скалодром,"​Декабрьских Событий, 102, Иркутск",104.313731,52.280186,спорт,4.6
2897,5710,KEDFORT,Клуб единоборств,"​ЛД Айсберг, Лермонтова, 251, Иркутск​2 филиала",104.266829,52.252286,питание,5.0
2898,5711,Зенит-Чемпионика,спортивная секция,"​ТД АвтоСити, Сергеева, 3/8а, Иркутск​2 филиала",104.232261,52.265946,спорт,5.0
2899,5712,THE FLEX,Студия растяжки,"​Коммунаров, 14/2, Иркутск",104.291966,52.275222,спорт,4.8
2900,5713,Меткий,Бильярдный клуб,"​Красноказачья, 119, Иркутск",104.329337,52.267886,питание,4.2
2901,5714,FIZRUK,фитнес - клуб,"​ТРЦ Юбилейный, Юбилейный микрорайон, 19/1, Иркутск​2 филиала",104.304574,52.227043,питание,4.0
2902,5715,Юбилейный,Физкультурно-оздоровительный комплекс,"​Юбилейный микрорайон, 49/1, Иркутск",104.304032,52.221327,спорт,1.6
2903,5716,Matrix,фитнес - клуб,"​Крылатый микрорайон, 1, Иркутск",104.3395,52.266185,питание,4.7
2904,5717,Чемпион,Спортивно-оздоровительный клуб,"​5 Армии, 29, Иркутск",104.272372,52.285321,питание,4.4
2905,5718,HardCross,Тренажерный зал,"​Улица Депутатская, 63/2, Иркутск",104.327669,52.266383,спорт,4.6
2906,5719,Локомотив,Спортивный комплекс,"​Норильская, ст1в, Иркутск",104.209867,52.333724,спорт,3.4
2907,5720,Instafit,фитнес - клуб,"​Проезд Юрия Тена, 25, Иркутск",104.259772,52.25348,питание,3.9
2908,5721,Корица,Салон красоты,"​Красных Мадьяр, 14/2, Иркутск",104.297937,52.272181,услуги,4.5
2909,5722,Extreme Kids,Детский спортивный клуб,"​ТЦ Иркутский, Советская, 58 к3, Иркутск",104.30645,52.27569,питание,4.8
2910,5723,Вымпел,Спортивный комплекс,"​Трудовая, 115а, Иркутск",104.32451,52.264808,спорт,5.0
2911,6559,ЦСКА,Универсальный спортивный комплекс,"​Пискунова, 146а, Иркутск​2 филиала",104.335131,52.26995,спорт,3.6
2912,6560,Family Fitness,фитнес - клуб,"​Дальневосточная улица, 136, Иркутск​3 филиала",104.316987,52.253429,питание,3.9
2913,6561,Olympia,Спортивный клуб,"​Университетский микрорайон, 32Б, Иркутск",104.242435,52.256484,питание,4.7
2914,5725,HUMAN,фитнес - клуб,"​Железнодорожная 2-я, 25/1, Иркутск​2 филиала",104.2478,52.28496,питание,4.8
2915,5726,Атлетика,Спортивный клуб,"​Красноказачья, 119, Иркутск",104.329337,52.267886,питание,4.4
2916,5727,Levita,Студия танца,"​Советская 4-я, 28, Иркутск​3 филиала",104.3033,52.269863,спорт,4.1
2917,5728,Скульптор,фитнес - клуб,"​ТЦ Лермонтов, Лермонтова, 90/1, Иркутск",104.259245,52.26321,питание,3.9
2918,5729,Авиатор,Спортивный комплекс,"​Ширямова, 6а, Иркутск",104.353581,52.275291,спорт,4.1
2919,5730,Fizruk в Ново-Ленино,фитнес - клубы,"​Летописца Нита Романова, 10, Иркутск​2 филиала",104.146798,52.352438,спорт,4.3
2920,5731,Myfit,фитнес - клуб,"​Улица Розы Люксембург, 186, Иркутск",104.158732,52.356991,питание,4.4
